1570730284052391870	,2026030610002001870580284945	,20260306012510000000870081816077	,	,2026-03-06 19:16:50,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.12,1883.11,支付宝,其它,1688增值买家保障服务费-5081519809789191941（单笔主订单各SKU子单的总费用）	
1570730288834591870	,2026030610002001870580422097	,20260306012510000000870081627818	,	,2026-03-06 19:16:54,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.05,1883.06,支付宝,其它,1688增值买家保障服务费-3258448357244998495（单笔主订单各SKU子单的总费用）	
1570730306191891870	,2026030610002001870580341889	,20260306012510000000870081727640	,	,2026-03-06 19:16:59,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.07,1882.99,支付宝,其它,1688增值服务-先采后付服务费:3254146502505172385-跨境冰淇淋叠叠乐过家家玩具手眼协调亲	
1570730272700491870	,2026030610002001870580313126	,20260306012510000000870081819811	,	,2026-03-06 19:17:08,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.08,1882.91,支付宝,其它,1688增值买家保障服务费-3254146502505172385（单笔主订单各SKU子单的总费用）	
1570741223416235710	,2026030323001835711400665703	,T50060NP3273029402496102170	,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	,2026-03-06 19:24:17,**晓(553***@qq.com)	,0.00,-13.50,1869.41,支付宝,其它,售后退款-2026030323001835711400665703-T50060NP3273029402496102170	
1570726751868198941	,2026030622001898941411830356	,T50060NP3279437834846998897	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-06 19:41:18,*毛(lcq***@163.com)	,8.30,0.00,1877.71,支付宝,其它,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	
1570730234309991870	,2026030610002001870580316295	,FI960100FDO004526030602394864562	,	,2026-03-06 19:41:20,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.01,1877.70,支付宝,其它,1688增值服务-1688-极速周转-服务费(3279437834846998897)	
1571121024715300431	,2026030610002001430591091688	,02960100030062426030600873256997	,	,2026-03-06 19:43:43,****y	,508.00,0.00,2385.70,支付宝,其它,1688增值服务-先采后付保理贴现:3277200183523817683	
1570730301343391870	,2026030610002001870580293433	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030600873256997	,	,2026-03-06 19:43:44,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-2.95,2382.75,支付宝,其它,1688增值服务-先采后付提前回款费用-3277200183523817683	
1570739660172484850	,2026030222001884851417485860	,T50060NP5091914556267057616	,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	,2026-03-06 21:02:24,**吉(181******93)	,0.00,-17.00,2365.75,支付宝,其它,售后退款-2026030222001884851417485860-T50060NP5091914556267057616	
1570730288862991870	,20260306102551010991870020570167	,2026030610121100020000000000340058305715	,	,2026-03-06 22:01:02,****y	,0.00,-2365.75,0.00,支付宝,其它,余利宝-基金申购，支付宝转入	
1570733885876329981	,2026030623001829981420483382	,T50060NP5098551519190052737	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-06 22:05:32,**景(186******73)	,13.04,0.00,13.04,支付宝,其它,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	
1570730290458991870	,2026030610002001870580477784	,FI960100FDO008826030602391610368	,	,2026-03-06 22:05:34,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,13.02,支付宝,其它,1688增值服务-1688-极速周转-服务费(5098551519190052737)	
1570730288865791870	,2026030610002001870580338715	,20260306012510000000870082261074	,	,2026-03-06 22:16:06,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.21,12.81,支付宝,其它,1688增值买家保障服务费-3274016196209461968（单笔主订单各SKU子单的总费用）	
1570730301405391871	,2021041510002001870200000001|20260307862517228702	,at/656715208	,	,2026-03-07 08:44:07,****号	,5.00,0.00,17.81,支付宝,其它,1688保证金-支付-违规罚金，违规编号:146111527521 (虚假轨迹_订单：3266820086361916881)	
1570730301405591870	,2021041510002001870200000001|20260307862517228702	,at/656715208	,	,2026-03-07 08:44:07,杭州阿里巴巴供应链管理有限公司(gfzs@service.aliyun.com)	,0.00,-5.00,12.81,支付宝,其它,1688保证金-支付-违规罚金，违规编号:146111527521 (虚假轨迹_订单：3266820086361916881)	
1571081200130300901	,2026030710002001900537448283	,02960100030062426030700873463785	,	,2026-03-07 09:05:49,****y	,31.00,0.00,43.81,支付宝,其它,1688增值服务-先采后付保理贴现:5096836477282279226	
1570730236576791870	,2026030710002001870580452833	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030700873463785	,	,2026-03-07 09:05:50,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.18,43.63,支付宝,其它,1688增值服务-先采后付提前回款费用-5096836477282279226	
1570729031580976911	,2026030722001876911431728393	,T50060NP3280526761429253382	,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	,2026-03-07 09:23:16,********店(zeg***@163.com)	,10.33,0.00,53.96,支付宝,其它,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	
1570730301416891870	,2026030710002001870580406065	,FI960100FDO008326030702395172677	,	,2026-03-07 09:23:18,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,53.94,支付宝,其它,1688增值服务-1688-极速周转-服务费(3280526761429253382)	
1570781549317239541	,2026022423001839541403997061	,T50060NP5081646314641545942	,跨境新品便携式益智五子棋游戏户外玩具桌面游戏学生桌游互动玩具	,2026-03-07 09:51:26,广州市杰钡利科技有限公司(export_finance@crazysales.com.au)	,20.20,0.00,74.14,支付宝,其它,跨境新品便携式益智五子棋游戏户外玩具桌面游戏学生桌游互动玩具	
1570777847666332451	,2026021923001832451418183316	,11040600726021906340130135656	,跨境新品安抚仿真婴儿娃娃搪胶娃娃公仔玩偶儿童软胶玩具礼物批发	,2026-03-07 09:51:33,A*(AN****OUS)	,34.90,0.00,109.04,支付宝,其它,跨境新品安抚仿真婴儿娃娃搪胶娃娃公仔玩偶儿童软胶玩具礼物批发	
1570730221623791870	,BO2026030732603398870205	,HJCAEB==500000067800015031==6329321919900176	,	,2026-03-07 09:51:30,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.09,108.95,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5081646314641545942:5081646314641545942)扣款）	
1570730258198091870	,2026030710002001870580540025	,20260307012510000000870083971259	,	,2026-03-07 09:51:32,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.17,108.78,支付宝,其它,1688增值买家保障服务费-3254543438313058386（单笔主订单各SKU子单的总费用）	
1570730238123391870	,BO2026030732548934870205	,HJCAEB==500000067800015031==6329316328510176	,	,2026-03-07 09:51:36,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,108.74,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3251720750719135656:3251720750720135656)扣款）	
1570730224093391870	,BO2026030732724329870205	,HJCAEB==500000067800015031==6329301249810176	,	,2026-03-07 09:51:36,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,108.70,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3251720750719135656:3251720750721135656)扣款）	
1570730258789391870	,BO2026030732650934870205	,HJCAEB==500000067800015031==6329289863940176	,	,2026-03-07 09:51:37,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,108.66,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3251720750719135656:3251720750722135656)扣款）	
1570730257357691870	,BO2026030732532781870205	,HJCAEB==500000067800015031==6329296357770176	,	,2026-03-07 09:51:37,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,108.62,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3251720750719135656:3251720750723135656)扣款）	
1570730292869091870	,BO2026030732598934870205	,HJCAEB==500000067800015031==6329280776190176	,	,2026-03-07 09:51:39,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.16,108.46,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5079855816962296502:5079855816962296502)扣款）	
1570730257357891870	,2026030710002001870580447892	,20260307012510000000870083885684	,	,2026-03-07 09:51:44,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.08,108.38,支付宝,其它,1688增值服务-先采后付服务费:3254517048605862483-跨境儿童投影仪故事机早教认知睡前故事	
1570730317977191870	,BO2026030732417484870205	,HJCAEB==500000067800015031==6329313331800176	,	,2026-03-07 09:51:45,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.03,108.35,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3254517048605862483:3254517048606862483)扣款）	
1570730239597691870	,BO2026030732705910870205	,HJCAEB==500000067800015031==6329322421650176	,	,2026-03-07 09:51:45,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.17,108.18,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5081602719383829425:5081602719384829425)扣款）	
1570730245557991870	,BO2026030732604780870205	,HJCAEB==500000067800015031==6329318127240176	,	,2026-03-07 09:51:45,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.10,108.08,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5081602719383829425:5081602719385829425)扣款）	
1570730298213491870	,BO2026030732632929870205	,HJCAEB==500000067800015031==6329310536490176	,	,2026-03-07 09:51:45,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.03,108.05,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3254517048605862483:3254517048607862483)扣款）	
1570730272781591870	,2026030710002001870580320793	,20260307012510000000870083812549	,	,2026-03-07 09:51:46,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.11,107.94,支付宝,其它,1688增值服务-先采后付服务费:3255076524982047976-跨境儿童投影仪故事机早教认知睡前故事	
1570730285805291870	,2026030710002001870580443271	,20260307012510000000870084033047	,	,2026-03-07 09:51:47,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.23,107.71,支付宝,其它,1688增值服务-先采后付服务费:5081137200692789146-跨境儿童投影仪故事机早教认知睡前故事	
1570730262404591870	,BO2026030732541520870205	,HJCAEB==500000067800015031==6329327712930176	,	,2026-03-07 09:51:47,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.24,107.47,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5081137200692789146:5081137200692789146)扣款）	
1570730296938691870	,2026030710002001870580330521	,20260307012510000000870084052054	,	,2026-03-07 09:51:52,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.17,107.30,支付宝,其它,1688增值服务-先采后付服务费:5079817695897340817-跨境爆款桌面益智弹射玩具双人弹射趣味	
1570730241562391870	,2026030710002001870580320794	,20260307012510000000870083848537	,	,2026-03-07 09:51:53,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.21,107.09,支付宝,其它,1688增值服务-先采后付服务费:3258889611534211674-跨境蒙氏教具蒙特梭利早教益智敲钉子锤	
1570730311554091870	,BO2026030732433108870205	,HJCAEB==500000067800015031==6329314432150176	,	,2026-03-07 09:51:55,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.20,106.89,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3258889611534211674:3258889611534211674)扣款）	
1570730227061791870	,2026030710002001870580359259	,20260307012510000000870084013436	,	,2026-03-07 09:51:56,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.09,106.80,支付宝,其它,1688增值买家保障服务费-3255076524982047976（单笔主订单各SKU子单的总费用）	
1570730227061991870	,2026030710002001870580366697	,20260307012510000000870083901016	,	,2026-03-07 09:52:00,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.17,106.63,支付宝,其它,1688增值买家保障服务费-3256843118872872268（单笔主订单各SKU子单的总费用）	
1570739945306738621	,2026022423001838621426834158	,T50060NP3256783249251965190	,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	,2026-03-07 09:52:47,深圳市前海海亿实业有限公司(qhhaiyi@163.com)	,13.66,0.00,120.29,支付宝,其它,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	
1570730213758291870	,2026030710002001870580531985	,20260307012510000000870083928362	,	,2026-03-07 09:52:05,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.32,119.97,支付宝,其它,1688增值服务-先采后付服务费:3258929283131228175-跨境爆款桌面益智弹射玩具双人弹射趣味	
1570730317131291870	,BO2026030732495201870205	,HJCAEB==500000066940001031==6329316631660176	,	,2026-03-07 09:52:07,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.31,119.66,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3258929283131228175(3258929283131228175)_扣款）	
1570730226380491870	,2026030710002001870580504926	,20260307012510000000870083965561	,	,2026-03-07 09:52:13,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.18,119.48,支付宝,其它,1688增值服务-先采后付服务费:3259030767729396069-抖音同款会唱歌跳舞摇摆卡通小蜜蜂电动	
1570730302844591870	,2026030710002001870580343780	,20260307012510000000870084002403	,	,2026-03-07 09:52:13,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.15,119.33,支付宝,其它,1688增值服务-先采后付服务费:3256860360171961158-跨境儿童记忆游戏机 益智玩具 创意互动游	
1570730232956891870	,2026030710002001870580534593	,20260307012510000000870083990053	,	,2026-03-07 09:52:13,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.12,119.21,支付宝,其它,1688增值买家保障服务费-3256860360171961158（单笔主订单各SKU子单的总费用）	
1570730317977591870	,2026030710002001870580510933	,20260307012510000000870083818438	,	,2026-03-07 09:52:16,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.16,119.05,支付宝,其它,1688增值买家保障服务费-5079817695897340817（单笔主订单各SKU子单的总费用）	
1570730299613391870	,2026030710002001870580489539	,20260307012510000000870084022403	,	,2026-03-07 09:52:17,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.37,118.68,支付宝,其它,1688增值买家保障服务费-5077797806978735102（单笔主订单各SKU子单的总费用）	
1570730296939191870	,2026030710002001870580447896	,20260307012510000000870084031006	,	,2026-03-07 09:52:23,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.31,118.37,支付宝,其它,1688增值服务-先采后付服务费:5081191634535471511-跨境儿童记忆游戏机 益智玩具 创意互动游	
