1570728109134348841	,2026022823001148841413496806	,T200P3265890566462171958	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	,2026-03-10 10:45:38	,**芳(jhi***@qq.com)	,4.90	,0.00	,398.59	,支付宝	,交易付款	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	
1570782112537639470	,2026022723001139471416575643	,T200P3266245596028836788	,早教网红吞珠子青蛙吃豆游戏爆款贪吃小乌龟亲子互动益智玩具	,2026-03-10 10:45:46	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.10	,398.49	,支付宝	,交易分账	,基础软件服务费(3266245596028836788)扣款	
1570744787693216690	,2026022723001116691403882801	,T200P3265909141951340966	,儿童创意变形手表机器人电子显示手表变形手机闹钟礼品玩具	,2026-03-10 10:45:47	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.12	,398.37	,支付宝	,交易分账	,基础软件服务费(3265909141951340966)扣款	
1570790390438506220	,2026022723001106221410239227	,T200P3265230324025815864	,曼哈顿球手抓球婴儿可咬抚触球忙碌球曼哈顿原子球拉拉乐抓握球	,2026-03-10 10:45:50	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,398.29	,支付宝	,交易分账	,基础软件服务费(3265230324025815864)扣款	
1570711042029172280	,2026022722001172281415603499	,T200P3266105052552119562	,儿童趣味数字天平卡通动物儿童早教算术加减玩具益智亲子桌面游戏	,2026-03-10 10:45:51	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.12	,398.17	,支付宝	,交易分账	,基础软件服务费(3266105052552119562)扣款	
1570738100972212990	,2026022723001112991449498879	,T200P5087221416486079534	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	,2026-03-10 10:45:51	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,398.06	,支付宝	,交易分账	,基础软件服务费(5087221416486079534)扣款	
1570728250922148840	,2026022823001148841413496806	,T200P3265890566462171958	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	,2026-03-10 10:45:52	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.03	,398.03	,支付宝	,交易分账	,基础软件服务费(3265890566462171958)扣款	
1570728111357348840	,2026022823001148841413496806	,T200P3265890566462171958	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	,2026-03-10 10:45:53	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-0.49	,397.54	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(3265890566462171958)端内扣款	
1570728164633948840	,2026022823001148841413496806	,T200P3265890566462171958	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	,2026-03-10 10:45:54	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.25	,397.29	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(3265890566462171958)扣款	
1570860018479817520	,20260310019130101000520030659102	,20260310009130501000520087582777	,	,2026-03-10 10:52:26	,****y	,0.00	,-397.29	,0.00	,支付宝	,转账	,余额自动转入	
1570784161322732331	,2026022823001132331444329529	,T200P3265903742376011468	,新款儿童益智DIY螺丝拼插积木蘑菇钉拼图玩具电钻装拆百变拼盘	,2026-03-10 11:26:15	,**雷(134******09)	,37.80	,0.00	,37.80	,支付宝	,交易付款	,新款儿童益智DIY螺丝拼插积木蘑菇钉拼图玩具电钻装拆百变拼盘	
1570784081985632330	,2026022823001132331444329529	,T200P3265903742376011468	,新款儿童益智DIY螺丝拼插积木蘑菇钉拼图玩具电钻装拆百变拼盘	,2026-03-10 11:26:48	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.23	,37.57	,支付宝	,交易分账	,基础软件服务费(3265903742376011468)扣款	
1570780512070484041	,2026030822001184041405233747	,T200P3283506555148691869	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-10 12:22:57	,*芸(392***@qq.com)	,41.14	,0.00	,78.71	,支付宝	,交易付款	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	
1570780582125284040	,2026030822001184041405233747	,T200P3283506555148691869	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-10 12:23:08	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.25	,78.46	,支付宝	,交易分账	,基础软件服务费(3283506555148691869)扣款	
1570860108965017520	,20260310102551010517520088414942	,26031070067586310161	,	,2026-03-10 13:45:18	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,77.86	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502121733085005740	
1570859992351617520	,20260310102551010517520088186921	,26031069794399710584	,	,2026-03-10 13:45:33	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,77.26	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3286031990351508379	
1570859952999717520	,20260310102551010517520088182013	,26031069588930810434	,	,2026-03-10 13:45:36	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,76.66	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502114355099024343	
1570860051562017520	,20260310102551010517520088455275	,26031069969301510580	,	,2026-03-10 13:46:02	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,76.06	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3286871005669122279	
1570859988686317520	,20260310102551010517520088319320	,26031069827785810570	,	,2026-03-10 13:46:05	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,75.46	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502118602089006909	
1570860170843917520	,20260310102551010517520088325267	,26031069781308310983	,	,2026-03-10 13:50:47	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,74.86	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3285562946471083282	
1570730657891306761	,2026022723001106761431664189	,T200P5087659970900646921	,儿童魔方彩虹球创意糖果色掌上陀螺减压指尖手指足球玩具	,2026-03-10 15:19:01	,l*(lee***@gmail.com)	,7.80	,0.00	,82.66	,支付宝	,交易付款	,儿童魔方彩虹球创意糖果色掌上陀螺减压指尖手指足球玩具	
1570730755511506760	,2026022723001106761431664189	,T200P5087659970900646921	,儿童魔方彩虹球创意糖果色掌上陀螺减压指尖手指足球玩具	,2026-03-10 15:19:06	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.05	,82.61	,支付宝	,交易分账	,基础软件服务费(5087659970900646921)扣款	
1570730673083106760	,2026022723001106761431664189	,T200P5087659970900646921	,儿童魔方彩虹球创意糖果色掌上陀螺减压指尖手指足球玩具	,2026-03-10 15:19:07	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-0.78	,81.83	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(5087659970900646921)端内扣款	
1570730647859006760	,2026022723001106761431664189	,T200P5087659970900646921	,儿童魔方彩虹球创意糖果色掌上陀螺减压指尖手指足球玩具	,2026-03-10 15:25:07	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.39	,81.44	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(5087659970900646921)扣款	
1570860212211317520	,20260310102551010717520089171515	,26031069579535310589	,	,2026-03-10 17:43:58	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,80.84	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502112985134033525	
1570734426721527751	,2020062310002001520253220215|20260310687646685202	,F-capital-general-C-CG62603109034371256	,	,2026-03-10 18:40:56	,**林(136******21)	,5.00	,0.00	,85.84	,支付宝	,其它	,淘宝消费者保证金-解冻-null	
1570861972331621520	,2026031000073032521700X7Q8RD	,vouchercore|2026031000073032521700X7Q8RD	,	,2026-03-10 18:40:57	,2088************0156	,0.00	,-5.00	,80.84	,支付宝	,其它	,商家权益红包-预算追加-淘宝缺货赔付红包-赔付红包-2025082200073001521700GO2EB3-P3M189871024977594	
1570860343155017520	,2020062310002001520253220215	,C-jibu-F-892faf7ddd810bb9bfc6028ab8981fe5	,	,2026-03-10 18:40:57	,**林(136******21)	,0.00	,-5.00	,75.84	,支付宝	,其它	,淘宝消费者保证金-充值（代扣）-红包冻结	
1570730148952062971	,2026030722001162971437077639	,T200P4502113959025028429	,室内亲子朋友互动多款桌游玩具新款电动推币游戏机滚珠猜拳抓球机	,2026-03-10 19:17:01	,**山(js_***@msn.com)	,17.81	,0.00	,93.65	,支付宝	,交易付款	,室内亲子朋友互动多款桌游玩具新款电动推币游戏机滚珠猜拳抓球机	
1570730177914562970	,2026030722001162971437077639	,T200P4502113959025028429	,室内亲子朋友互动多款桌游玩具新款电动推币游戏机滚珠猜拳抓球机	,2026-03-10 19:17:14	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,93.54	,支付宝	,交易分账	,基础软件服务费(4502113959025028429)扣款	
1570735490829466771	,2026022322001166771425174008	,T200P3257439891712115668	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	,2026-03-10 20:06:31	,*军(193******17)	,59.90	,0.00	,153.44	,支付宝	,交易付款	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	
1570735503723266770	,2026022322001166771425174008	,T200P3257439891712115668	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	,2026-03-10 20:06:36	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.36	,153.08	,支付宝	,交易分账	,基础软件服务费(3257439891712115668)扣款	
1570765598104565591	,2026022822001165591452075025	,T200P3266235375674911195	,儿童男女孩早教音乐大象长颈鹿河马尤克里里益智弹奏亲子互动玩具	,2026-03-11 10:07:50	,成都屹利莱商贸有限公司(cdlilai@163.com)	,16.78	,0.00	,169.86	,支付宝	,交易付款	,儿童男女孩早教音乐大象长颈鹿河马尤克里里益智弹奏亲子互动玩具	
1570788543687368491	,2026022822001168491428028348	,T200P5088662533267662334	,六指测谎仪玩具手指解压玩具微型电击轮盘整蛊游戏桌面减压趣玩具	,2026-03-11 10:07:53	,**飞(158******23)	,7.28	,0.00	,177.14	,支付宝	,交易付款	,六指测谎仪玩具手指解压玩具微型电击轮盘整蛊游戏桌面减压趣玩具	
1570767905235957171	,2026030122001157171444111946	,T200P4502076804031001142	,儿童魔法钉钻石器y2k头发贴钻机玩具自动魔法贴发夹发饰订钻头饰	,2026-03-11 10:07:53	,* MADINA(7-900*****63)	,19.90	,0.00	,197.04	,支付宝	,交易付款	,儿童魔法钉钻石器y2k头发贴钻机玩具自动魔法贴发夹发饰订钻头饰	
1570741298894948881	,2026022823001148881430951610	,T200P5088955359644745934	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	,2026-03-11 10:07:53	,**转(147******54)	,4.90	,0.00	,201.94	,支付宝	,交易付款	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	
1570738486023512991	,2026022823001112991454215092	,T200P5088034550786079534	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	,2026-03-11 10:07:54	,**莲(617***@qq.com)	,18.90	,0.00	,220.84	,支付宝	,交易付款	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	
1570718308272905261	,2026022823001105261403459546	,T200P3267620976039813896	,网红款物理类12合1磁力科学实验套装 兴趣培养磁悬浮罗盘	,2026-03-11 10:09:05	,**星(134******87)	,57.54	,0.00	,278.38	,支付宝	,交易付款	,网红款物理类12合1磁力科学实验套装 兴趣培养磁悬浮罗盘	
1570735794112763741	,2026022822001163741450074819	,T200P5088950100891370344	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-11 10:09:06	,**坡(189******71)	,126.84	,0.00	,405.22	,支付宝	,交易付款	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	
1570765603960465590	,2026022822001165591452075025	,T200P3266235375674911195	,儿童男女孩早教音乐大象长颈鹿河马尤克里里益智弹奏亲子互动玩具	,2026-03-11 10:10:04	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.10	,405.12	,支付宝	,交易分账	,基础软件服务费(3266235375674911195)扣款	
1570767925240957170	,2026030122001157171444111946	,T200P4502076804031001142	,儿童魔法钉钻石器y2k头发贴钻机玩具自动魔法贴发夹发饰订钻头饰	,2026-03-11 10:10:06	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.12	,405.00	,支付宝	,交易分账	,基础软件服务费(4502076804031001142)扣款	
1570738453316512990	,2026022823001112991454215092	,T200P5088034550786079534	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	,2026-03-11 10:10:06	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,404.89	,支付宝	,交易分账	,基础软件服务费(5088034550786079534)扣款	
1570767992901457170	,2026030122001157171444111946	,T200P4502076804031001142	,儿童魔法钉钻石器y2k头发贴钻机玩具自动魔法贴发夹发饰订钻头饰	,2026-03-11 10:10:08	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-1.99	,402.90	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(4502076804031001142)端内扣款	
1570767924288657170	,2026030122001157171444111946	,T200P4502076804031001142	,儿童魔法钉钻石器y2k头发贴钻机玩具自动魔法贴发夹发饰订钻头饰	,2026-03-11 10:10:09	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-1.00	,401.90	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(4502076804031001142)扣款	
1570718284122805260	,2026022823001105261403459546	,T200P3267620976039813896	,网红款物理类12合1磁力科学实验套装 兴趣培养磁悬浮罗盘	,2026-03-11 10:10:21	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.35	,401.55	,支付宝	,交易分账	,基础软件服务费(3267620976039813896)扣款	
1570735774365063740	,2026022822001163741450074819	,T200P5088950100891370344	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-11 10:10:21	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.76	,400.79	,支付宝	,交易分账	,基础软件服务费(5088950100891370344)扣款	
1570741372259848880	,2026022823001148881430951610	,T200P5088955359644745934	,亲子户外运动娱乐玩具软飞盘柔软回力镖手抛回旋镖三叶镖互动玩具	,2026-03-11 10:13:58	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.03	,400.76	,支付宝	,交易分账	,基础软件服务费(5088955359644745934)扣款	
1570788435757768490	,2026022822001168491428028348	,T200P5088662533267662334	,六指测谎仪玩具手指解压玩具微型电击轮盘整蛊游戏桌面减压趣玩具	,2026-03-11 10:18:57	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.04	,400.72	,支付宝	,交易分账	,基础软件服务费(5088662533267662334)扣款	
1570860345910417520	,20260311019130101000520031507107	,20260311009130501000520088338763	,	,2026-03-11 10:30:45	,****y	,0.00	,-400.72	,0.00	,支付宝	,转账	,余额自动转入	
1570745710112815741	,2026021523001115741453741321	,T200P3249773797445586369	,儿童扭蛋机玩具宝宝男女孩小型家用迷你游戏投币抓娃娃机萌趣玩具	,2026-03-11 10:35:44	,m*(mie***@gmail.com)	,65.79	,0.00	,65.79	,支付宝	,交易付款	,儿童扭蛋机玩具宝宝男女孩小型家用迷你游戏投币抓娃娃机萌趣玩具	
1570745700732315740	,2026021523001115741453741321	,T200P3249773797445586369	,儿童扭蛋机玩具宝宝男女孩小型家用迷你游戏投币抓娃娃机萌趣玩具	,2026-03-11 10:36:54	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.39	,65.40	,支付宝	,交易分账	,基础软件服务费(3249773797445586369)扣款	
1570745835971515740	,2026021523001115741453741321	,T200P3249773797445586369	,儿童扭蛋机玩具宝宝男女孩小型家用迷你游戏投币抓娃娃机萌趣玩具	,2026-03-11 10:36:55	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-6.58	,58.82	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(3249773797445586369)端内扣款	
